8.044104324653744698e-04
8.704637177288532257e-03
1.481367833912372589e-02
5.971012171357870102e-03
4.390708729624748230e-02
4.996389150619506836e-02
3.215310350060462952e-02
1.597830355167388916e-01
1.313030719757080078e-01
8.006773889064788818e-02
1.296421885490417480e-01
1.841067373752593994e-01
6.253015249967575073e-02
7.130961865186691284e-02
1.270184218883514404e-01
6.331272423267364502e-02
4.024517908692359924e-02
5.606295540928840637e-02
3.788481280207633972e-02
2.398341178894042969e+01
1.844137072563171387e+00
1.317493319511413574e+00
2.772404785156250000e+02
1.602197265625000000e+02
2.436993408203125000e+02
2.179175415039062500e+02
1.373372192382812500e+02
2.506160125732421875e+02
1.942667083740234375e+02
1.688915557861328125e+02
2.860296020507812500e+02
2.380545349121093750e+02
2.131826934814453125e+02
3.176182556152343750e+02
