1.151581993326544762e-03
9.335772483609616756e-04
2.953807590529322624e-03
9.265536209568381310e-04
1.378990802913904190e-02
2.063006907701492310e-02
6.906045973300933838e-02
1.753308065235614777e-02
2.261465042829513550e-02
7.058113068342208862e-02
3.300094604492187500e-02
2.516109682619571686e-02
6.026791781187057495e-02
2.980967983603477478e-02
2.491280063986778259e-02
7.852108776569366455e-02
